"","external_id","side","Intensity","ABR_1","ABR_2","ABR_3","ABR_4","ABR_5","ABR_6","ABR_7","ABR_8","ABR_9","ABR_10","ABR_11","ABR_12","ABR_13","ABR_14","ABR_15","ABR_16","ABR_17","ABR_18","ABR_19","ABR_20","ABR_21","ABR_22","ABR_23","ABR_24","ABR_25","ABR_26","ABR_27","ABR_28","ABR_29","ABR_30","ABR_31","ABR_32","ABR_33","ABR_34","ABR_35","ABR_36","ABR_37","ABR_38","ABR_39","ABR_40","ABR_41","ABR_42","ABR_43","ABR_44","ABR_45","ABR_46","ABR_47","ABR_48","ABR_49","ABR_50","ABR_51","ABR_52","ABR_53","ABR_54","ABR_55","ABR_56","ABR_57","ABR_58","ABR_59","ABR_60","ABR_61","ABR_62","ABR_63","ABR_64","ABR_65","ABR_66","ABR_67","ABR_68","ABR_69","ABR_70","ABR_71","ABR_72","ABR_73","ABR_74","ABR_75","ABR_76","ABR_77","ABR_78","ABR_79","ABR_80","ABR_81","ABR_82","ABR_83","ABR_84","ABR_85","ABR_86","ABR_87","ABR_88","ABR_89","ABR_90","ABR_91","ABR_92","ABR_93","ABR_94","ABR_95","ABR_96","ABR_97","ABR_98","ABR_99","ABR_100","ABR_101","ABR_102","ABR_103","ABR_104","ABR_105","ABR_106","ABR_107","ABR_108","ABR_109","ABR_110","ABR_111","ABR_112","ABR_113","ABR_114","ABR_115","ABR_116","ABR_117","ABR_118","ABR_119","ABR_120","ABR_121","ABR_122","ABR_123","ABR_124","ABR_125","ABR_126","ABR_127","ABR_128","ABR_129","ABR_130","ABR_131","ABR_132","ABR_133","ABR_134","ABR_135","ABR_136","ABR_137","ABR_138","ABR_139","ABR_140","ABR_141","ABR_142","ABR_143","ABR_144","ABR_145","ABR_146","ABR_147","ABR_148","ABR_149","ABR_150","ABR_151","ABR_152","ABR_153","ABR_154","ABR_155","ABR_156","ABR_157","ABR_158","ABR_159","ABR_160","ABR_161","ABR_162","ABR_163","ABR_164","ABR_165","ABR_166","ABR_167","ABR_168","ABR_169","ABR_170","ABR_171","ABR_172","ABR_173","ABR_174","ABR_175","ABR_176","ABR_177","ABR_178","ABR_179","ABR_180","ABR_181","ABR_182","ABR_183","ABR_184","ABR_185","ABR_186","ABR_187","ABR_188","ABR_189","ABR_190","ABR_191","ABR_192","ABR_193","ABR_194","ABR_195","ABR_196","ABR_197","ABR_198","ABR_199","ABR_200","ABR_201","ABR_202","ABR_203","ABR_204","ABR_205","ABR_206","ABR_207","ABR_208","ABR_209","ABR_210","ABR_211","ABR_212","ABR_213","ABR_214","ABR_215","ABR_216","ABR_217","ABR_218","ABR_219","ABR_220","ABR_221","ABR_222","ABR_223","ABR_224","ABR_225","ABR_226","ABR_227","ABR_228","ABR_229","ABR_230","ABR_231","ABR_232","ABR_233","ABR_234","ABR_235","ABR_236","ABR_237","ABR_238","ABR_239","ABR_240","ABR_241","ABR_242","ABR_243","ABR_244","ABR_245","ABR_246","ABR_247","ABR_248","ABR_249","ABR_250","ABR_251","ABR_252","ABR_253","ABR_254","ABR_255","ABR_256","ABR_257","ABR_258","ABR_259","ABR_260","ABR_261","ABR_262","ABR_263","ABR_264","ABR_265","ABR_266","ABR_267","ABR_268","ABR_269","ABR_270","ABR_271","ABR_272","ABR_273","ABR_274","ABR_275","ABR_276","ABR_277","ABR_278","ABR_279","ABR_280","ABR_281","ABR_282","ABR_283","ABR_284","ABR_285","ABR_286","ABR_287","ABR_288","ABR_289","ABR_290","ABR_291","ABR_292","ABR_293","ABR_294","ABR_295","ABR_296","ABR_297","ABR_298","ABR_299","ABR_300","ABR_301","ABR_302","ABR_303","ABR_304","ABR_305","ABR_306","ABR_307","ABR_308","ABR_309","ABR_310","ABR_311","ABR_312","ABR_313","ABR_314","ABR_315","ABR_316","ABR_317","ABR_318","ABR_319","ABR_320","ABR_321","ABR_322","ABR_323","ABR_324","ABR_325","ABR_326","ABR_327","ABR_328","ABR_329","ABR_330","ABR_331","ABR_332","ABR_333","ABR_334","ABR_335","ABR_336","ABR_337","ABR_338","ABR_339","ABR_340","ABR_341","ABR_342","ABR_343","ABR_344","ABR_345","ABR_346","ABR_347","ABR_348","ABR_349","ABR_350","ABR_351","ABR_352","ABR_353","ABR_354","ABR_355","ABR_356","ABR_357","ABR_358","ABR_359","ABR_360","ABR_361","ABR_362","ABR_363","ABR_364","ABR_365","ABR_366","ABR_367","ABR_368","ABR_369","ABR_370","ABR_371","ABR_372","ABR_373","ABR_374","ABR_375","ABR_376","ABR_377","ABR_378","ABR_379","ABR_380","ABR_381","ABR_382","ABR_383","ABR_384","ABR_385","ABR_386","ABR_387","ABR_388","ABR_389","ABR_390","ABR_391","ABR_392","ABR_393","ABR_394","ABR_395","ABR_396","ABR_397","ABR_398","ABR_399","ABR_400","ABR_401","ABR_402","ABR_403","ABR_404","ABR_405","ABR_406","ABR_407","ABR_408","ABR_409","ABR_410","ABR_411","ABR_412","ABR_413","ABR_414","ABR_415","ABR_416","ABR_417","ABR_418","ABR_419","ABR_420","ABR_421","ABR_422","ABR_423","ABR_424","ABR_425","ABR_426","ABR_427","ABR_428","ABR_429","ABR_430","ABR_431","ABR_432","ABR_433","ABR_434","ABR_435","ABR_436","ABR_437","ABR_438","ABR_439","ABR_440","ABR_441","ABR_442","ABR_443","ABR_444","ABR_445","ABR_446","ABR_447","ABR_448","ABR_449","ABR_450"
"1","31-0ZWSCU-070.1","L","80 dB","-0,164351944","-0,16189893","-0,158832663","-0,155766395","-0,152700127","-0,148407353","-0,144114578","-0,13920855","-0,133076015","-0,127556733","-0,122650705","-0,117744676","-0,113451902","-0,109772381","-0,107319367","-0,105479606","-0,104866352","-0,10609286","-0,10793262","-0,110385634","-0,113451902","-0,117131423","-0,120197691","-0,122650705","-0,124490465","-0,125103719","-0,125103719","-0,123877212","-0,121424198","-0,117131423","-0,113451902","-0,108545874","-0,103639845","-0,099347071","-0,096280803","-0,093827789","-0,093827789","-0,095054296","-0,099347071","-0,104866352","-0,112225395","-0,122650705","-0,133689268","-0,145341085","-0,158832663","-0,17232424","-0,185202564","-0,197467635","-0,209119451","-0,218931508","-0,227517057","-0,234876099","-0,241008635","-0,245301409","-0,24898093","-0,252047198","-0,253273705","-0,253886959","-0,254500212","-0,254500212","-0,253886959","-0,252660452","-0,252047198","-0,250820691","-0,248367677","-0,246527916","-0,243461649","-0,241008635","-0,237942367","-0,234262846","-0,231196578","-0,228743564","-0,22629055","-0,223837536","-0,223224282","-0,223224282","-0,22445079","-0,22629055","-0,229970071","-0,233649592","-0,237942367","-0,242235142","-0,24714117","-0,251433945","-0,255113466","-0,25756648","-0,258792987","-0,258792987","-0,256953226","-0,252660452","-0,24714117","-0,239782128","-0,231196578","-0,220771268","-0,208506198","-0,195627874","-0,182136296","-0,168031465","-0,153926634","-0,13920855","-0,125716972","-0,111612141","-0,098733817","-0,085855493","-0,074203676","-0,063165113","-0,052739803","-0,044154254","-0,035568704","-0,028209662","-0,02085062","-0,014104831","-0,008585549","-0,003679521","0,001226507","0,004906028","0,007972296","0,01042531","0,013491578","0,014718085","0,015944592","0,017171099","0,017784352","0,017171099","0,016557845","0,015944592","0,015331338","0,014718085","0,014104831","0,014718085","0,014718085","0,017171099","0,019624113","0,02269038","0,026983155","0,032502437","0,039248225","0,046607268","0,054579564","0,063778366","0,072977169","0,082789226","0,091374775","0,099960324","0,108545874","0,116518169","0,123263958","0,129396493","0,135529029","0,140435057","0,145341085","0,14963386","0,154539888","0,158832663","0,164351944","0,169871226","0,176617015","0,185202564","0,19317486","0,202373663","0,212798973","0,223837536","0,234262846","0,244688156","0,254500212","0,264312269","0,272897818","0,280870114","0,287002649","0,291295424","0,294361691","0,294974945","0,294361691","0,291908677","0,287615902","0,281483367","0,273511071","0,263699015","0,252047198","0,239168874","0,22445079","0,208506198","0,191335099","0,173550747","0,155153141","0,136755536","0,117744676","0,099347071","0,081562719","0,065004873","0,049060282","0,035568704","0,023303634","0,012878324","0,004292775","-0,001839761","-0,006745789","-0,008585549","-0,009812056","-0,008585549","-0,006745789","-0,003066268","0,001226507","0,005519282","0,011038563","0,016557845","0,022077127","0,026983155","0,030662676","0,034955451","0,038634972","0,04170124","0,042927747","0,044154254","0,044767507","0,044154254","0,042927747","0,04170124","0,040474733","0,038021718","0,036181958","0,034342197","0,03311569","0,031889183","0,03127593","0,030662676","0,030049423","0,030662676","0,030662676","0,030662676","0,031889183","0,03127593","0,03127593","0,030662676","0,028822916","0,026369902","0,022077127","0,017784352","0,013491578","0,007972296","0,002453014","-0,003066268","-0,007972296","-0,012878324","-0,015944592","-0,018397606","-0,018397606","-0,017171099","-0,014718085","-0,009812056","-0,003679521","0,004906028","0,015331338","0,026369902","0,038634972","0,052126549","0,065004873","0,078496451","0,091988028","0,104866352","0,117131423","0,129396493","0,139821803","0,149020606","0,156992902","0,164351944","0,169871226","0,174777254","0,178456775","0,181523043","0,183976057","0,185815818","0,187655578","0,189495339","0,191335099","0,193788113","0,196241127","0,198694142","0,202373663","0,206053184","0,210959212","0,21586524","0,220771268","0,22629055","0,231809832","0,237329114","0,242848395","0,247754423","0,252660452","0,25756648","0,261246001","0,264925522","0,268605043","0,272284564","0,275964085","0,279030353","0,283323128","0,287002649","0,291908677","0,297427959","0,302947241","0,309693029","0,316438818","0,32379786","0,331770156","0,339742452","0,347714748","0,355687044","0,364272593","0,372244889","0,380217184","0,387576227","0,394935269","0,401681058","0,408426847","0,415172635","0,421918424","0,428050959","0,434183495","0,440929283","0,447675072","0,455034114","0,461779903","0,467912438","0,475271481","0,482017269","0,488763058","0,494895593","0,501028129","0,50654741","0,511453438","0,516359467","0,521878748","0,525558269","0,529851044","0,534143819","0,538436593","0,542729368","0,547022143","0,55008841","0,553767932","0,558060706","0,56051372","0,562353481","0,564806495","0,565419748","0,565419748","0,564806495","0,563579988","0,561126974","0,559287213","0,556220946","0,553154678","0,551314917","0,548861903","0,546408889","0,545182382","0,543955875","0,543342622","0,543342622","0,543342622","0,542729368","0,541502861","0,539049847","0,537210086","0,533530565","0,528011284","0,521878748","0,514519706","0,505934157","0,496735354","0,486923298","0,476497988","0,466685931","0,457487128","0,448901579","0,44031603","0,433570241","0,428050959","0,423144931","0,41946541","0,416399142","0,413332875","0,410879861","0,408426847","0,405973832","0,402907565","0,399841297","0,395548523","0,390642494","0,385736466","0,380830438","0,37592441","0,371631635","0,36733886","0,364272593","0,361819579","0,360593072","0,359979818","0,360593072","0,362432832","0,364885846","0,36733886","0,371018382","0,373471396","0,375311156","0,37776417","0,37776417","0,377150917","0,375311156","0,371631635","0,366112353","0,359366565","0,352007522","0,344035227","0,33422317","0,325024367","0,315825565","0,306626762","0,298041212","0,29068217","0,283936381","0,2784171","0,274124325","0,271058057","0,269218297","0,267378536","0,266152029","0,266152029","0,265538776","0,264312269","0,263085762","0,260632747","0,258179733","0,254500212","0,249594184","0,244074902","0,237329114","0,231196578","0,223837536","0,216478494","0,209119451","0,202373663","0,196241127","0,190721846","0,185202564","0,180909789","0,177230268","0,173550747","0,171097733"
"2","31-0ZWSCU-070.1","R","80 dB","-0,404747325","-0,401681058","-0,399228044","-0,396161776","-0,393095508","-0,388802734","-0,385123213","-0,380830438","-0,37592441","-0,371018382","-0,364885846","-0,358753311","-0,352007522","-0,345874987","-0,338515945","-0,331770156","-0,32379786","-0,316438818","-0,309693029","-0,302947241","-0,295588198","-0,288842409","-0,282096621","-0,276577339","-0,270444804","-0,264925522","-0,260019494","-0,255726719","-0,251433945","-0,24714117","-0,244074902","-0,241008635","-0,239168874","-0,237942367","-0,237329114","-0,237329114","-0,238555621","-0,239168874","-0,241621888","-0,244688156","-0,248367677","-0,252047198","-0,256339973","-0,260019494","-0,264925522","-0,268605043","-0,271671311","-0,274737578","-0,277190593","-0,2784171","-0,2784171","-0,277803846","-0,275964085","-0,272897818","-0,269218297","-0,265538776","-0,260019494","-0,255726719","-0,250207438","-0,245301409","-0,241008635","-0,236102606","-0,232423085","-0,228130311","-0,22445079","-0,221384522","-0,217705001","-0,21402548","-0,210345958","-0,206053184","-0,201760409","-0,196854381","-0,191335099","-0,186429071","-0,180296536","-0,174777254","-0,169871226","-0,164965198","-0,160672423","-0,156379648","-0,152700127","-0,150247113","-0,147180846","-0,145341085","-0,142888071","-0,140435057","-0,137368789","-0,133689268","-0,128169986","-0,122037451","-0,114678409","-0,105479606","-0,093827789","-0,082175972","-0,068684395","-0,053353057","-0,037408465","-0,02085062","-0,003066268","0,013491578","0,030049423","0,044767507","0,059485592","0,072977169","0,08524224","0,09566755","0,104253099","0,111612141","0,117744676","0,121424198","0,125103719","0,126943479","0,127556733","0,127556733","0,127556733","0,126330226","0,125103719","0,123263958","0,120810944","0,118971184","0,116518169","0,113451902","0,110385634","0,107319367","0,104253099","0,100573578","0,09750731","0,093827789","0,090761521","0,088308507","0,087082","0,08524224","0,084628986","0,085855493","0,087082","0,089535014","0,092601282","0,096280803","0,101186831","0,10609286","0,112225395","0,117744676","0,123877212","0,12878324","0,134302522","0,13920855","0,143501324","0,147180846","0,150860367","0,153926634","0,156992902","0,16005917","0,163125437","0,166191705","0,169257972","0,173550747","0,179070029","0,183976057","0,191335099","0,198694142","0,207892944","0,217091747","0,228130311","0,239782128","0,252660452","0,265538776","0,2784171","0,291908677","0,304173748","0,315212311","0,326250874","0,33422317","0,340968959","0,34464848","0,345874987","0,343421973","0,338515945","0,331156903","0,320731593","0,307240015","0,291908677","0,275350832","0,25756648","0,239168874","0,220158015","0,202373663","0,185202564","0,169871226","0,156379648","0,143501324","0,133076015","0,124490465","0,117131423","0,112225395","0,10793262","0,104866352","0,103639845","0,101800085","0,100573578","0,100573578","0,099960324","0,100573578","0,100573578","0,101186831","0,101800085","0,103026592","0,103026592","0,104253099","0,104866352","0,10609286","0,106706113","0,10793262","0,108545874","0,108545874","0,108545874","0,109159127","0,108545874","0,10793262","0,107319367","0,106706113","0,10609286","0,105479606","0,105479606","0,105479606","0,104866352","0,104866352","0,105479606","0,10609286","0,106706113","0,107319367","0,107319367","0,107319367","0,106706113","0,106706113","0,104866352","0,103639845","0,101186831","0,098733817","0,096280803","0,093214536","0,090148268","0,086468747","0,084015733","0,082175972","0,079722958","0,078496451","0,077883197","0,077269944","0,077269944","0,078496451","0,080949465","0,083402479","0,086468747","0,090148268","0,093827789","0,098120564","0,102413338","0,106706113","0,110385634","0,114065155","0,117131423","0,120197691","0,122650705","0,124490465","0,125716972","0,127556733","0,127556733","0,128169986","0,128169986","0,12878324","0,129396493","0,129396493","0,130009747","0,130623","0,131849508","0,133076015","0,134302522","0,136142282","0,136142282","0,136755536","0,137368789","0,136755536","0,136142282","0,134302522","0,132462761","0,129396493","0,125716972","0,122037451","0,11835793","0,114678409","0,110998888","0,10793262","0,104866352","0,102413338","0,101800085","0,101186831","0,101186831","0,102413338","0,103026592","0,104253099","0,106706113","0,10793262","0,109772381","0,111612141","0,113451902","0,114678409","0,116518169","0,117744676","0,120197691","0,122037451","0,124490465","0,127556733","0,131236254","0,135529029","0,140435057","0,145341085","0,15147362","0,157606155","0,163738691","0,169257972","0,175390508","0,180296536","0,185202564","0,188882085","0,19317486","0,196241127","0,198080888","0,200533902","0,202373663","0,204213423","0,20543993","0,207279691","0,210345958","0,212798973","0,21586524","0,219544761","0,223837536","0,228130311","0,233036339","0,237942367","0,243461649","0,247754423","0,252047198","0,256339973","0,260019494","0,263085762","0,265538776","0,267378536","0,268605043","0,26983155","0,270444804","0,271671311","0,272284564","0,273511071","0,274737578","0,277190593","0,28025686","0,283323128","0,287615902","0,291295424","0,296814705","0,301720733","0,307240015","0,312759297","0,317665325","0,322571353","0,326864128","0,331156903","0,334836424","0,337289438","0,340355705","0,341582212","0,343421973","0,344035227","0,345874987","0,345874987","0,346488241","0,347714748","0,348328001","0,349554508","0,352007522","0,353234029","0,355687044","0,358140058","0,361819579","0,364885846","0,369178621","0,372858142","0,37776417","0,381443692","0,38634972","0,390642494","0,395548523","0,399841297","0,404134072","0,4090401","0,413332875","0,417625649","0,421918424","0,425597945","0,429277466","0,432956987","0,436636509","0,439702776","0,442769044","0,445835311","0,447675072","0,450128086","0,4525811","0,454420861","0,456873875","0,458100382","0,459940142","0,462393157","0,464846171","0,467912438","0,472205213","0,476497988","0,481404016","0,486923298","0,49428234","0,501641382","0,509613678","0,51697272","0,525558269","0,533530565","0,540276354","0,547635396","0,553154678","0,557447453","0,561126974","0,562966734","0,563579988","0,563579988","0,562353481","0,56051372","0,55867396","0,556220946","0,554381185","0,552541425","0,551314917","0,55008841","0,55008841","0,55008841","0,55008841","0,551314917","0,550701664","0,551314917","0,551314917","0,55008841"
"3","31-2OHJZL-036.2","L","80 dB","-0,199920649","-0,198694142","-0,198080888","-0,196854381","-0,195627874","-0,19501462","-0,193788113","-0,192561606","-0,191335099","-0,190721846","-0,189495339","-0,188268832","-0,186429071","-0,183976057","-0,182136296","-0,178456775","-0,174777254","-0,169871226","-0,165578451","-0,16005917","-0,153926634","-0,147180846","-0,140435057","-0,133076015","-0,126330226","-0,119584437","-0,113451902","-0,10793262","-0,101800085","-0,096894057","-0,091988028","-0,087695254","-0,084015733","-0,080336212","-0,077269944","-0,074203676","-0,071137409","-0,068684395","-0,066231381","-0,063778366","-0,061325352","-0,060098845","-0,058259085","-0,057645831","-0,057032578","-0,057645831","-0,058259085","-0,059485592","-0,061938606","-0,06439162","-0,067457888","-0,069910902","-0,073590423","-0,076043437","-0,079109705","-0,080949465","-0,083402479","-0,084628986","-0,085855493","-0,087082","-0,087695254","-0,088921761","-0,089535014","-0,090148268","-0,091988028","-0,093827789","-0,09566755","-0,09750731","-0,101186831","-0,103026592","-0,10609286","-0,108545874","-0,110385634","-0,112225395","-0,112838648","-0,114065155","-0,113451902","-0,112225395","-0,110998888","-0,109159127","-0,107319367","-0,104866352","-0,103639845","-0,102413338","-0,101186831","-0,100573578","-0,101186831","-0,101800085","-0,103026592","-0,103639845","-0,103639845","-0,104253099","-0,103026592","-0,099960324","-0,094441043","-0,087695254","-0,077883197","-0,066844634","-0,052126549","-0,034955451","-0,016557845","0,003679521","0,023916887","0,044154254","0,062551859","0,079722958","0,094441043","0,105479606","0,112225395","0,114065155","0,110998888","0,103639845","0,091374775","0,07481693","0,055806071","0,033728944","0,009198803","-0,013491578","-0,037408465","-0,060098845","-0,080336212","-0,09750731","-0,111612141","-0,122037451","-0,12878324","-0,131236254","-0,130009747","-0,125103719","-0,117744676","-0,108545874","-0,096894057","-0,084015733","-0,071137409","-0,057645831","-0,044767507","-0,031889183","-0,020237366","-0,009198803","0,000613254","0,01042531","0,019010859","0,026983155","0,034342197","0,041087986","0,047833775","0,054579564","0,061325352","0,068684395","0,076043437","0,084628986","0,093214536","0,102413338","0,113451902","0,124490465","0,136755536","0,14963386","0,16189893","0,175390508","0,188268832","0,201760409","0,214638733","0,225677297","0,236102606","0,244688156","0,250820691","0,255113466","0,256953226","0,254500212","0,250820691","0,243461649","0,233036339","0,219544761","0,204826677","0,187042325","0,168031465","0,148407353","0,127556733","0,106706113","0,086468747","0,067457888","0,049060282","0,032502437","0,017784352","0,004906028","-0,006132535","-0,015944592","-0,025143394","-0,032502437","-0,038634972","-0,044767507","-0,050286789","-0,054579564","-0,058872338","-0,063778366","-0,067457888","-0,071750662","-0,075430183","-0,077883197","-0,080336212","-0,081562719","-0,081562719","-0,080949465","-0,079722958","-0,077269944","-0,073590423","-0,069910902","-0,065618127","-0,061325352","-0,055806071","-0,050900042","-0,046607268","-0,042927747","-0,039248225","-0,036181958","-0,033728944","-0,032502437","-0,03127593","-0,031889183","-0,03311569","-0,036795211","-0,039861479","-0,045994014","-0,054579564","-0,063165113","-0,07481693","-0,087695254","-0,103026592","-0,119584437","-0,136755536","-0,155153141","-0,174777254","-0,19317486","-0,212185719","-0,229356818","-0,245914663","-0,260019494","-0,272284564","-0,281483367","-0,288842409","-0,293135184","-0,294974945","-0,294361691","-0,291908677","-0,288229156","-0,283323128","-0,277803846","-0,272897818","-0,266765283","-0,261859254","-0,258179733","-0,254500212","-0,252660452","-0,250820691","-0,250207438","-0,250820691","-0,250820691","-0,251433945","-0,251433945","-0,251433945","-0,250207438","-0,248367677","-0,245301409","-0,242235142","-0,237942367","-0,233649592","-0,228743564","-0,223224282","-0,218931508","-0,21402548","-0,209732705","-0,206666437","-0,204213423","-0,202373663","-0,201760409","-0,201147156","-0,201760409","-0,202373663","-0,20360017","-0,20543993","-0,206053184","-0,207279691","-0,208506198","-0,208506198","-0,208506198","-0,207892944","-0,206666437","-0,20543993","-0,202986916","-0,201147156","-0,198694142","-0,196241127","-0,19317486","-0,190721846","-0,187655578","-0,185815818","-0,183362803","-0,182136296","-0,180909789","-0,180296536","-0,179683282","-0,180296536","-0,180909789","-0,181523043","-0,182136296","-0,18274955","-0,18274955","-0,182136296","-0,180296536","-0,177843522","-0,174164001","-0,170484479","-0,164351944","-0,156992902","-0,149020606","-0,14104831","-0,132462761","-0,123263958","-0,114065155","-0,10609286","-0,098120564","-0,091374775","-0,085855493","-0,081562719","-0,077269944","-0,074203676","-0,071750662","-0,069297648","-0,066844634","-0,063778366","-0,060098845","-0,056419324","-0,051513296","-0,045380761","-0,038021718","-0,030049423","-0,022077127","-0,012878324","-0,004292775","0,004292775","0,01226507","0,020237366","0,026369902","0,032502437","0,038021718","0,04170124","0,045380761","0,048447028","0,050286789","0,052126549","0,053353057","0,055806071","0,057645831","0,059485592","0,061938606","0,06439162","0,067457888","0,069910902","0,072363916","0,07481693","0,077269944","0,079722958","0,080949465","0,082789226","0,083402479","0,084628986","0,085855493","0,086468747","0,087082","0,087695254","0,088308507","0,088921761","0,089535014","0,090148268","0,090148268","0,090148268","0,090148268","0,089535014","0,088921761","0,088921761","0,087695254","0,087082","0,086468747","0,085855493","0,085855493","0,087082","0,088921761","0,091374775","0,095054296","0,099347071","0,104253099","0,110385634","0,116518169","0,123263958","0,130623","0,136755536","0,143501324","0,149020606","0,153313381","0,158219409","0,161285677","0,163738691","0,164965198","0,165578451","0,164965198","0,163738691","0,162512184","0,160672423","0,158832663","0,156992902","0,154539888","0,152700127","0,152086874","0,150860367","0,15147362","0,15147362","0,152700127","0,153926634","0,156379648","0,157606155","0,16005917","0,16189893","0,163738691","0,164965198","0,164965198","0,164351944","0,163125437","0,160672423","0,158219409","0,154539888","0,150860367","0,147180846","0,144114578","0,141661564","0,139821803","0,139821803","0,14104831","0,143501324","0,147180846","0,152086874","0,156992902","0,162512184","0,168031465","0,17232424","0,176003761","0,178456775","0,178456775","0,176617015","0,172937494","0,168031465","0,160672423"
